5572	They could help clean up garbage at a beach. They could help redo a local park by putting in bark dust or planting trees. Also, they could find a nice local garden or farm that had some jobs that needed to be done. There could be non-profit organizations that need some volunteers with events or charities as well. 
5573	think that if you didn't have the students at our school do community service you would be doing them a great injustice. When we are so privileged to have a nice home, clean water, and a meal on the table every night we should at least be able to go out for an our or two and help someone else who isn't as privileged. Its hardly a great burden to get up from the computer or desk you are at, put on a pair of old jeans and a t-shirt, and go out and help. So I ask only one thing of you; please set aside one day, one measly day, to have all of the students in our school wander out into the community and help someone. 
5574	Though I have not been alive to see most of it, I am sure that the debate on keeping the Electoral College or changing to election by popular vote has been going on for ages. Now, the words of a fourteen year old might not mean much to a state senator, especially since it will be four years until I am legally allowed to vote, but please sir, hear me out 
5575	One, if the president was decided by popular vote, our president might not be the best one for the country. 
5576	Secondly, if it were up to a popular vote, the president might win, or not win, simply for being a regional favorite. 
5577	"As stated in the third article, paragraph 20, ""The winner-take-all method of awarding electoral votes induces the candidates... to focus their campaign effors on the toss-up states."" As you know, toss-up state's make the final vote. Therefore, people in these states are more likely to pay close attention to the campaign, and they will be the ones with the most information. If it were up to popular vote, then anyone over the age of 18 could randomly pick a winner. Let's be honest, the majority of eighteen year old's will vote on whoever their friends or family vote for, or even the candidate representing their group (Democratic or Republic). Many people, if the president was decided by popular vote, would make an uneducated decision on one of the canidates, not studying their choices as much as one would with the Electoral College system in place. "
5578	"As stated in the third article, paragraph 19, ""...because a candidate with only regional appeal is unlikely to be a successful president."" Also in the paragraph, it states that no region has enough electoral votes to elect a president. If the president was decided by popular vote, however, can you imagine what it would be like? Take Romney, for example. He was a solid regional favorite in the South. Romney knew that there was no incentive to campaign heavily in the South, because he would not gain any electoral votes by increasing his plurilaty in states he knew he would win. If popularity decided the president, residents of the other regions might feel like their vote would not count, and that the president would have no regard for their interests. Say that popularity did actually determine a winner. While most regions might vote for a certain presidents, the ones that did not would feel like that the man running the country wasnt really ""their president"". However, Mr. Senator, if the Electoral College was to stay, this problem would never exist. With the system we have now, the people vote for your state's electors when they vote for the president. Most states also have a ""winner-take-all"" system. Therefore, the canidate with the most votes in a state win's that state's electors. This lets the voting be even, fair. A popular vote would make the voting unfair to those who did not want that president. "
5579	"Now, of course, the other view has to be adressed. As stated in the second article, ""Because of the winner-take-all system in each state, candidates don't spend time in states they know they have no chance of winning... During the 2000 campaign, seventeen states didn't see the candidates at all."" This quote shows that the canidates might not go to a state they know they have no chance in winning. "
5580	I can see how this could support changing to election by popular vote, and how it could be reasonable. If our president was chosen by popular vote, then he would visit all of the states, trying to win them over. However, there are some strong arguments against this. To begin with, one man would have to visit 50 states, and even if he only visited the majority, there is still a posibility that the state will not vote for him anyways, in the end. If we keep the Electoral College, then the majority of votes in a state would count, not his popularity. As a fourteen year old, I can relate this to highschool. A student can be the most popular student in the school, but they can also be the most rude and mean. And while another student may not be popular, they can be the nicest in the school. If the president was chosen by a popular vote, he might just end up being the worst thing that could happen to the country. 
5581	In conclusion, Mr. State Senator, I think that keeping the Electoral College is the best thing for our country. If we changed to election by popular vote, the man (or woman) might not be the best for our country, and the best man might not win because he is not a regional favorite. I hope, sir, that you will take my letter into account when you go to vote on this topic.            
5582	I would first like start by saying that community service is a great thing. without a good community and those who help we have no community. I agree that students should be required to perform community service. 
5583	The whole purpose of democracy is to create a government that reflects the desires, opinions, and attitudes of the people being governed, but how can this be achieved if the people aren't fairly represented during election time, presidential or otherwise? This is the problem with the Electoral College system; it puts all of decision-making power in the hands of our electors, not the citizens themselves. 
5584	To begin with, the electors selected by citizens are capable of defying the will of the people they were chosen to represent. 
5585	Next, in the case of a tie, the opinions of millions of people would be overlooked. 
5586	When it comes to something as serious as the fate of our country, citizens cannot put their faith in the such a corrupt system as the Electoral College. 
5587	"First of all, the Electoral College system creates a window of opportunity for ""faithless"" electors to take advantage of the power given to them by society during the voting process. "
5588	Under the Electoral College, voters do not vote directly for who they want as president, but instead for a slate of electors, who in turn select the president. Although these electors may pledge themselves to a particular candidate, there is no way to determine whether or not they end up casting their vote according to the will of the people who put them in charge. Such an unpredictable turn of events could be avoided if only the outcomes of presidential elections were determined by popular vote, not through an Electoral College. 
5589	Secondly, if a tie were to occur, the opinions of countless citizens would be ignored. 
5590	In this case, the election would be thrown to the House of representatives, were delegates from each state would vote on the president. Since each state has only one vote to cast, a vote from a state containing 500,000 people would carry the same weight as a vote representing the opinions of 35 million. Given that many voters vote one party for president and another for Congress, the selection made by the House of Represenatives can hardly be expected to respesent the will of the people.    
5591	The reason being is because it still needs a driver. 
5592	It watches the driver instead of the road. 
5593	And you have to be alert at all times. 
5594	"This ""driverless car"" should not be called a driverless car. This car still needs a driver. "
5595	This car also watches the driver. 
5596	No, distance learning would not benefit the student 
5597	it would make it harder to make meaningful relationships, 
5598	the courses would change 
5599	it would be easier to become distracted during schoolwork.  
5600	My first reason for why students would not benefit from distance learning is that it would make it harder to make meaningful relationships. 
5601	For example in my own life I have made some of my best friends through the public school system. In third grade I met a kid named Generic_Name and over the years because we went to the same school we became close friends and he even hooked me up with a job last summer. In seventh grade I had a less than desirable English teacher whose monotone voice made him sound like he came straight out of a charlie brown cartoon. Because of him I met a guy named Generic_Name who I quickly befriended because our shared hate toward our English teacher, and now I get a free movie sometimes when Generic_Name is on staff at the Regal movie theater, who I never would have meet if we didnt go to the same school. 
5602	On the other hand there are people that believe it is possible to be connected and make new relationships online, and even though it is possible to do so 
5603	their reasoning is flawed due to the fact that it is always easier to make new relationships through face to face physical contact. 
5604	Someone who exemplifies this fact perfectly is my friend Generic_Name who I met in middle school. In middle school Generic_Name was my best friend, but this changed when she moved and her parents decided to have her take an online schooling program. While she does well in the course she has told me that she misses going to a physical school where she can actually see people because it is harder to make friends due to the nature of the online course and because of the online course whenever I do get to see her she is way more socially awkward than she used to be. All in all distance schooling not only makes it more difficult to make meaningful relationships but because of the lack of those meaningful relationships it makes it even more difficult to learn the intricacies of social interaction.  
5605	Another reason for why students would not benefit from distance learning is that the nature of the courses that we take would change for the worse. 
5606	For example In my ninth grade biology class we had to dissect a frog and organize it's organs. During the assignment I learned more about that frog than I could anywhere else because of the hands on nature of the assignment. This just goes to show that if we started using distance learning courses they would miss out on the hands on portion of learning. 
5607	On the other side of the argument there are those that believe the hands on portion of learning is not very important, and that might apply for some people 
5608	however buy in large the hands on part is extremely important due to the fact that everyone learns differently whether it be auditory, visual, or hands on. 
5609	Someone who demonstrates this fact excellently is my friend Generic_Name. I met Generic_Name sophomore of high school in my chemistry class, and during this class we were given a lot of lab assignments with a paper packet to go with it. During these assignments I would understand most of the work given to us while Generic_Name was a little more lost, and while I tried to help him through the packet he could never fully contemplate the complex design of the stapled pieces of paper, but this all changed once we got to the hands on section. As soon as we got to the hands on portion of whatever lab we were doing it was almost as if he was a completely different person, I would stand back and watch in awe as he took perfect measurements, solving complicated math equations, and just dominating the lab overall. So in the end distance learning would not only take away amazing hands on activities but by doing so would prevent us from learning how we learn whether it be Auditory, Visual, or hands on. 
5610	My last reason for why students would not benefit from distance learning is that it would make it even easier to be distracted from working. 
5611	"For example whenever I am at home doing my math homework and I am getting particularly bored with it it is very easy to ""take a quick break"". This could mean anything from a two minute glass of water or a five hour nap depending on how I am feeling. So if I took a online course I would have to face this same dilemma with every assignment I am given. "
5612	On the other side of the fence there are some people that believe that they are very studious and would never have a problem like this. 
5613	because even if they are the most studious person in the world that temptation to become distracted will still always be there. Someone who demonstrates this perfectly is my friend Generic_Name. Generic_Name is probably one of the most hard working people I have ever known, not only does he take high level courses for his age but he also does track all while being home schooled. Not only will he deny every offer of a hangout but he will also stay up way later than he should just to finish his latest assignment, but even though he does all of these things I will occasionally catch him logging into Minecraft when I know he shouldnt be, and because of this he usually has awful time management skills. This just goes to show how distance learning not only makes it easier to become distracted because of how convenient it is but also how it enforces bad study habits because of the lack of a classroom.  
5614	What have Richard nixon, Jimmy carter, Bob dole, and the AFL-CIO all, in their own time, agreed on? They all agreed on abolishing the electoral college 
5615	I believe that the Electoral College should stay. 
5616	I believe this because even though many people think of it as a horrible way to have presidential elections, it's probably more effective this way. 
5617	The Electoral College seems as though our government wouldn't stand for this. 
5618	I assume that the entire voting system, no matter how much we change it for better, will always be flawed and have the most flaws because we are choosing the leader of our nation. 
5619	Someone somewhere will always do something wrong or figure out how to cheat the system in some way. The Electoral College is going to be the best way to handle this situation for a while. The people need to realize that their vote does matter 
5620	I am aware that you may take the action of making community service a requirement to all students. This action is inevitably going to cause controversy among students 
5621	I for one am very against this upcoming decision. 
5622	We already have physical education to make us do physical work for a letter grade. Although P. E does this to some extent community service would be outrages. Sweating for an A ? I quite frankly do not think so. 
5623	Dear state senator, I am wriitting you this letter to argue about removing the Electoral college. 
5624	Using the electoral college has caused some disrruption when its it comes to the votes. 
5625	"From the article ""The indefensible electoral college"" it says that ""under the electoral college system, voters vote not for the president, but for a slate of electors"". Who are the electors? well anyone can be an elector not holding public office. Can voters control whom their electors vote for? no. these are one of the reasons to remove the electoral college. "
5626	Also, the electoral college should be removed because of the 2000 voting fiasco that happened. 
5627	"from the article ""The indefensible electoral colllege"" it says it was the biggest election crisis in the century"". Consider that state legislatures are technically responsible for  picking electors, and that those electors wioll always defy the will of the people. If we the people vote for our choice to run this country their should not be any of these fiascos. "
5628	Next, even presidents, AFL-CIO in their time have aggreed with this. they all want to remove the electoral college. 
5629	"according to the article a gallup pole in 2000, taken shortly after Algore thanks to the quirks of the electoral college won the popular vote but won the presidency, over 60 percent of the voters would prefer a direct election to the kind we have now. Electoral college is unfair to voters. Because of the winner take all system in each state, canidates dont spend time in states they know they have no chance of winning, focusing only on the tight races in the ""swing"" states. "
5630	after that 2000 fiasco why would you still have have the electoral college.  
5631	If students dont live near any schools that can provide a good education they can do online classes for a better school, 
5632	If a student is sick they dont have to miss any class work and have their grade effected, 
5633	And if a student has to leave their town they would be able to keep up with their work.  
5634	Some students who live near lower quality school wont get a very good education, But if they had online classes they would have an opportunity to learn at a higher level. 
5635	Generic_Name lives in a low income area of where he lives and his education is not going the best but with online schooling he could receive education from elsewhere. There are millions of students just like Generic_Name that just want a better education, and with online school this is possible. This isnt just low income areas many schools in higher income areas give poor educations too. Generic_Name lives in north Dakota and there are NO schools in his area but with online classes he could attend online school in a different state. Rather than living near a low quality school Generic_Name dose not live near any schools at all. With online schooling Generic_Name could get the education he needs to be a success in the modern world. In conclusion online schooling give learning opportunities to those who would not normally receive them. 
5636	Students all over the united states and the world get sick everyday, But with online classes obstacles such as these would not be as detrimental. 
5637	In October Generic_Name missed two weeks of school because he had the flu and couldnt leave his bed but if he would have had online classes he could just have done them from home and not have had his grades impacted so severely. Like many others Generic_Name had become sick and had to miss school and many assignments if he would have been able to do his classes online There would have been little to no impact. If more schools would pick up online schooling there would not be incidents like this anymore. Generic_Name recently got back from a trip to France with his family and unfortunately was infected with COVID-19 ( Coronavirus) and now he will have to miss an extended period of school and be quarantined meaning he cant receive an education, But if he could do his work online he would be able to continue to receive an education while quarantined. This being a much more serious scenario of missing school that as of right now schools should start to take into consideration, none the less having online school would solve one of the problems this child is facing. Both of these students could have their grades remain intact if there was online schooling. In conclusion there would be no more need for sick days if when a student is sick they can just work from home. 
5638	If a student has to leave town for one reason or another they would still receive an education along as they had access to a computer 
5639	Generic_Name went on vacation to Generic_City with her family four days before spring break started so she missed a little bit of school, But if she brought a computer she would not have to fall behind. Generic_Name had to miss school but she had a computer with her so there would be no problem if she could do her work online. This might seem silly to some schools but it would be very helpful to students. Generic_Name had to leave Virginia because her grandmother was diagnosed with cancer and her family wanted to spend time with her in her final months if there was a computer there Generic_Name wouldnt have to miss any class work. Some scenarios of students not being in school are much more serious and the make-up work could be solved while they're away. If there was online school Generic_Name would have one less thing to worry about when she returned. In conclusion online school could help students with catching up on missed class for any reason. 
5640	In conclusion if students could attend school online it would solve problems such as, Not living near any schools or any decent schools, students falling ill and being un-able to attend school regularly, And finally If students needed to miss school for family matters. Some might say that having students learn online would encourage them to procrastinate or just skip but not all students are going to just skip school and procrastinate this would actually solve a big problem for many students. In conclusion schools providing online school would solve many more problems than it would create, and it would create new teaching jobs. 
5641	Because of the winer takes all system in each state it's unfair to the voters and it's unfair to me so changing the election by popular votes for the president of the united states would be best. 
5642	can make a student gain confidence, 
5643	This is great for those who have to bend their schedule a some to fit in some class time during the week. Not only that, but online classes have even been shown to allow students to get jobs and make some money while they are attending these classes for things they need to advance in life. Online classes can even be scheduled nowadays, but that feature is only at some schools. This flexibility may come in handy for when you need to get a check up, or even if you have a serious medical issue and need to find out what it is. 
5644	Shyness is something students have a lot of. In fact, almost 60 percent of students have some shyness in them if not at all. This shyness can affect if not ruin the class, making new friends, and even doing classwork with other students when needed. Online classes can solve this as they can give a sense of friendliness towards strangers. 
5645	Though many complain that they are not shy and need to talk with someone in person, 
5646	This allows even moderately shy students the ability to focus on their class, or classes, and not worry about having to be shy towards teachers and fellow students. 
5647	Multitasking is a crucial thing in life for you will need to do it most of your life anyway. From running errands to visiting your doctor on the same day, online classes are able to allow time for multitasking. In 2009, they found out those who did online classes multitask better than those who were always on campus to take the same class. This is very good since multitasking is a crucial life skill, and online classes can help this at home. when at home online classes can allow a person to do his laundry, clean his house, and even do dishes and still be in class. 
5648	Another reason for multitasking is that it can improve your flexibility by at least 25 percent, and that is great for those who need to fit in time for other things in life such as exercise. 
5649	As I mentioned, online classes are popular and do benefit students. They do this by helping cut costs and help save them money for things they need most in life, flexibility to make up work and to do things that they need to in life, help a student build or gain confidence, and allow for multitasking. This all helps a student get through a class by improving the class conditions, or by making it more comfortable for them emotionally. Though online classes aren`t in person and some classes are not very flexible, they can help shy students feel less worried. And as I mentioned as well, there are a lot of schools that may offer the same class with better flexibility than the school you want to go for that class.  Overall, online classes can help a student get through a class cheaply, confidently, with flexibility, and with the ability of multitasking.  
5650	due to the extreamly dangerous potental the driverless car has. 
5651	If you were to get in a car accident who would be to blame ? The car or the driver ? 
5652	The computer of the car could have so many errors that could potentally injure another human on the roads.  
5653	The dangerous potental the car has is, it can accelerate on its own. 
5654	In that car crash you have to give the poliece your insurance redgerstration ext. When you file the insurance claim whos fault it the accident? Yourself or the car manufacturers? 
5655	Technology fails everyday so why put it in a car and put human lives at risk? 
5656	however it could also fail resulting in the faitality of another human 
5657	 Admitting that technology is a great advantage and is used everywhere today. The point is greater technology than what we have now should stay off the roads. Keeping technology off the roads can save lives and prevent accidents waiting to happen. The danger of auto accelaration, heads-up system, and not knowing whos fault the accident was your's or the car's, is absalutely not worth the life of a human.           
5658	When considering whether or not to allow children to participate in sports or other activities without an average above a C, what one must remember is that everyone has their own strengths and weaknesses. Yes, many people excel in academics, but there are others, who math and science just don't click with them. By saying these more athletically inclined individuals cannot participate in their medium, you take away one of their great pleasures. Some kids get a rush when they find out they aced their midterm, but others take greater pleasure in scoring the winning touchdown or participating in a club where you help others. 
5659	Without something for the non-academic children to shine at, their confidence may be slashed leaving devastating consequences throughout the rest of their lives. 
5660	There are many speculations and theories as to why some kids can't perform as well as others in school, and so they turn to sports or other clubs. 
5661	Many of these theories include that they just have too much energy and can't stay focused, or these children have bad time management and so they don't do their homework or complete their assignments. Clubs and sports can allow the underachievers to get out some of their excess energy, so they can stay on task and perform better. When they are practicing four days a week with games on the weekend, kids don't have times to dilly-dally, so they learn time management and perform better in class. 
5662	By taking away clubs and activities unless they have a certain grade, one may be removing the one and only aspect of school that certain individuals enjoy. 
5663	Some say that sports cause kids to not focus on school as much and that by forcing them to have higher grades before they can join you get immediate results, 
5664	School sports and clubs should be allowed no matter what the students grade is. 
5665	Also, with the embarrassingly low voter turnout the USA has already, having a confusing, old-fashioned and unfair system of electing leaders will only decrease the amount of citizens that actually go to the polls. Studies like the one published September 1st, 2012 by the American Research Institute, have shown that the average American person doesn't know very much about their country and how it works. Those that do are a minority. So, why would the government that is supposed to be looking out for, protecting and listening to its citizens still use a system that only deters already ignorant people from participating in elections? 
5666	Secondly, the electoral college (in addition to putting down the voter) has been proven to be faulty. 
5667	Driverless cars could be the future of our generation. Many car companies have taken this idea and are trying to pursue it. They are cars that, eventually, will drive by themselves. It seems like a very creative and speechless innovation. However, there are many questionable aspects of the car that need to be taken into account. 
5668	Drivers today have to go through intensive studying and classes just to gain a license. They think of it as the first step into adulthood and freedom. If driverless cars do take over our population, that will disapear. 
5669	"Teens will look past the greatness of being able to drive, and will look for another way to gain the freedom that they are desperatley seeking for. They also will not have anything that they are in complete control of. In the article it says, ""He envisions a future with a public-transportation system where fleets of driverless cars form a public-transportation taxi system."" If this happens, teens would not be in conrol of the car, the car would. That leaves kids to rely on yet another thing in their lives. Teens already have to rely on many things everyday. I think that if we add another one, and take away that sense of freedom, we will be taking away a big part of life. This is one reason I do not think driverless cars are a good idea. "
5670	"Technology should not be relied on for big tasks like driving. Car companies are being thourough and making sure they are safe, but technology, even today, still seems to occasionally mess up. In the article it says, ""Most drvining laws focus on keeping drivers, passengers, and pedestrians safe, and lawmakers know that safety is best achieved with alert drivers."" I agree that the best way to ensure safety is with a driver that is focused and knowledged. These driverless cars could potentially be dangerous to us. If the car messes up even once, or the company makes a mistake in the programming, we could definately be in great danger. Safety is the most important thing, and because we can never be 100% sure that technology won't mess up, we should not have driverless cars in the future. "
5671	". If a regular car gets into an accident, we have laws that say who should be at fault. Also, it can already be complicated to figure out who should take the blame today with regular cars. If we all drove driverles cars, a new stack of laws would have to be made to support them. Getting used to those laws would be hard because we have never lived in the world of driverless cars. In the article it says, ""If the technology fails and someone is injured, who is at fault- the driver or the manufacturer?"" This is a good point. If there is an accident where someone gets injured, not everyone will agree who should take the fall for it. There will be riots and fighting between manufacturers and individuals, and overall, it is not worth it. We should not destroy what we already have for something this risky. "
5672	These are the reasons that I do not think driverless cars should be pursued by car companies. I do agree that they would be very cool, but they are in fact, to good to be true. With the many complications that could come up, to the lack of freedom in teens, driverless cars take away more than what they could be bringing. Instead of investing in this innovation, we should use the investments to pursue more practical products, and to continue to make what we already have, better. Driving comes with a great responsibility that technology does not have. That is why I do not think driverless cars are a good idea for the safety of our generations.           
5673	While most argue that the Electoral College is a violation of freedom, I strongly believe that the Electoral College premotes equality 
5674	for the candidates 
5675	the people. 
5676	Opposers might say that our votes don't even matter due to the fact that the popular vote doesn't directly determine our nation's President. 
5677	This is far from reality, because the popular vote is vital to the Electoral College. 
5678	"For example, in ""The Indefensible Electoral College: Why even the best-laid defenses of the system are wrong,"" Bradford Plumer whines about how, ""At the most basic level, the electoral college is unfair to voters,"" going on to say that, ""Because of the winner-take-all system in each state, candidates don't spend time in states they know they have no chance of winning, focusing only on the tight races in the 'swing' states,"" (Plumer 13). "
5679	"However, Richard A. Posner makes a fair point: ""The Electoral College requires a presidential candidate to have trans-regional appeal. "
5680	"Overall, the Electoral College is a symbol of our freedom of speech. I do hope you take my thoughts under consideration. The Electoral College may be called ""outdated."" But as the saying goes, ""If it 'aint broke, don't fix it."" "
5681	Many school systems now offer an option of attending online classes either in conjunction with a students school year classes or during summer break. Though this opportunity may presumably appear to provide many advantages, there are many typically unacknowledged resulting consequences that lead me to argue that this type of schooling does not compare to hands on learning in the classroom. 
5682	Students would not benefit nearly as much from online classes than in the classroom 
5683	it allows easy potential for students to struggle to comprehend material but lack teacher assistance 
5684	education at home provides far more accessibility to distractions and cheating than in a supervised classroom 
5685	requiring students to spend long hours comprehending difficult material can become increasingly straining and taxing on both the mind and body. 
5686	Online courses are not beneficial to students learning as without an educational professional present to guide them, students can easily struggle to comprehend difficult concepts. 
5687	I myself enrolled in an online geometry course during one summer and although there were occasional scheduled conference calls, a majority of the course was done independently and free of assistance. Working at your own pace isn't so appealing once a student has been presented an overwhelming amount of difficult material to learn with no other guidance, requiring many more hours dedicated to struggling to comprehend material than if they had a qualified teacher present. Additionally, these courses usually require a specific amount of learning to be completed each day, so the idea a student can leisurely complete assignments is a huge misconception. 
5688	Another reason online classes are not as beneficial as they may appear is that students face constant distraction and opportunity to cheat at home than if they were in the classroom. 
5689	It's easy to think there would actually be less distraction in the quiet of your own home than classrooms that can sometimes be full of loud and troublesome students, subsequently making it hard to focus at times. 
5690	However, schools often implement strict regulations on phones, food, and talking as they know how much these things can be a distraction to a learning environment. 
5691	At home with no teacher supervision, students may find themselves easily distracted by electronics and the accessibility to get up and do other things in the comfort of their own house. This results it it taking even longer to get through material and presents the risk of students missing out on important information. Moreover, without teacher supervision it may become tempting for the student to cheat on assignments as it is far more easy to get away with and there would be no one present to enact consequences. I've heard many student discussing taking online courses for the sole purpose that they know they can find answer keys and other materials to cheat online. In my particular situation, only my midterm and final exam were monitored in a public setting, leaving opportunity for other students to cheat on any test, quiz, or other classwork assignment. 
5692	Lastly, online courses typically require a large amount of material to be learned each day requiring long hours at the computer and subsequent negative health effects considering the strain on the students mind and body. 
5693	but in combination with having to read a screen for hours, the student must also be actively trying to learn difficult material, which becomes extremely straining on the eyes and taxing on the mind. 
5694	School educators were trained to provide the best possible education for a student, and by eliminating that invaluable resource by taking an online course, you have know placed an unqualified student in charge of their own self directed education. Any presumable benefit provided by an online course, has a subsequent consequence that is usually not considered. To this day I regret enrolling in that geometry course, as it moved at too fast of a pace to where I consequently find myself struggling to grasp those concepts today. Online courses simply cannot effectively supplement for a students present education in the classroom. Taking online courses does far more harm than any good to students by allowing easy potential for students to struggle to comprehend difficult material without teacher guidance, education at home provides easy accessibility to distractions and cheating without supervision, and long hours of comprehending massive amounts of material can leave the mind and body drained and exhausted. Teachers will always provide the best possible learning experience, and students should always take advantage of that resource. 
5695	I can just imagine how the near future ahead may look. From time to time I ask my great grandmother questions about the life she had growing up and im always amazed by the comaparison to the life that I live. I have grown up with technology at my fingertips, techonology from the alarm that wakes me up to the music I listen to on my ipod when I go to sleep. Growing up I don't remember getting lost and having to ever ask for direcions when traveling out of state with my family. We simply used our GPS system. I like watching movies on the car when we go places, and I life the rear camara on the car that helps us drive safely. These new techonologies have made our lives much easier and thanks to those bright minds that have created and innovated the techonlogy we have.  As time goes by, we as a society must make progress, and its clear that we have. Along with progress comes some disagreements and possible dangers thanks to time and acceptace from our society we have made great improvements from, lets say the time my great grandma was just a young girl. 
5696	The improvents cars have made have been done for own advantage 
5697	yes, one could arugue the dangers of having a driveless car, since a driveless car is not the same as just having better brakes or a Google car that still has a human in control of it 
5698	but it's evident that since the past there have been innovations made to cars and our everyday lives that has only led to greater things through out the decades.  
5699	These new cars have challeges to overcome and these challeges are the reason some oppose the idea 
5700	To this day auto makers are continuing their work on the assuption that problems ahead will be solved and as a member of the future I look foward to those soutions and the positive changes it may bring and I want to be able share progress stories one day of how far we have come. 
5701	Many citizens in the United States vote for whom they believe will acheive the goals and standards of serving as the U.S President. People think the process of voting is simple, but is it really? In the U.S, there is the Electoral College, which is'nt such a good thing for some people. 
5702	voters can't control whom their electors vote for 
5703	"The Electoral College process allows citizens to vote for an elector in their state whom they believe will choose their prefered president. If the elector of their choice wins the statewide election with 87 votes, the elector votes for their prefered president along with the 87 votes. As stated in source 2 ""Can voters control whom their electors vote for? Not always."" "
5704	"When the elector votes for their prefered president, all the votes used on that elector counts for the president. Instead of going through this whole process, would'nt it be less of a struggle to just have citizens vote for the president of their choice and win by popular votes? Also stated in source 2 ""Do voters sometimes get confused about the electors and vote for the wrong candidate? Sometimes."" This shows how the Electoral College is difficult to understand for some people. The Unites States consists of many people who come from other counrties and speak other languages. This makes it even more complicated for some to understand even if the process is translated, and just by eliminating this process, it could make Presidential elections less complicated. "
5705	"The people make the decisions, the people vote for what they want and the people should be able to elect a president they believe will give them that! According to source 3 ""... it is the electors who elect the president, not the people."" Why can't the people be the electors? If the people in the United States don't have the freedom to vote for a president of their choice, what say do they really have? Electing a president is like raising money for charity, the president does all the work but all they money that is raised goes to charity (the people). The people want someone who will help raise the money for them, not screw over their charity. Just like when signing up for a job the boss needs to see your resume, is like the people needing to see what the president can do to help their country. The citizens should be the ones making the decisions with help from the president that they believe could help with such decisions, not from electors who believe so. "
5706	Electing a president is very important to the country. Electing the president that people think could help support the U.S is also very important but very difficult as well. People should be able to easily vote for their prefered president with no difficulty, which happens to be caused by the Electoral College. By aborting this process, voters could control who they vote for and have a say in their country by voting for their prefered president. Having citizens tricked into voting for an elector is not the way to elect a president. Should'nt people in the Unites States have a say in who their president should be without being tricked?                         
5707	Everyone loves the idea of being able to stay home and complete all of their work from home. Sounds good right? Well it might not be as good as you think it would. Being home schooled, as some would call it, is not as beneficial as someone would think. Yes, the idea of having to wake up in the morning and go to school is hard for most people, but in reality going to an actual physical school can help you in many ways. Some people argue that even though this might be true it's still better for kids to do their work at home. 
5708	Most students dislike the idea of waking up in the morning and going to school, but they don't realize that school will eventually help them prepare for the real world. 
5709	In every single class offered at school, from math to art, each class is able to teach their students something valuable that will help them succeed in the future. For example, it's very important that everyone no matter their age has good communication skills and is able to work well with others. If kids don't attend school then how are they going to be able to strengthen these important skills if they're at home. It's very important for someone to have these skills in order for them to function in the real world. Imagine getting a part time job at your favorite cafe and then getting fired because you can't communicate well and work with your fellow employees. That would be horrible and could potentially happen again because of the lack of basic skills. By going to school we can assure that kids learn these skills and will be able to do well on: job interviews, be able to communicate with others, and work well with anyone they meet. Time goes by fast and sooner than later kids will grow up and venture out into the real world we must make sure they are ready; and this can only be done if they attend school regularly. 
5710	We all have that one subject that stresses us so much our heads feel like they're going to explode any minute. Well by attending a physical school it may help you get some of the stress off. 
5711	Schools have a day where both teachers and students can meet in order to do missing work or get the extra help they need. My school for example offers a specific class called lancer time where kids get a pass from their teachers and go to them for any reason possible. If you still need help then you can stay after school on a specific day and there is transportation provided. This is very convenient because if at any given moment a student needs help with something they can go and get it. Home schooled students don't have this option because they are being taught at home and arent' attending a school. This is very inconvenient because what would happen if a student needs help with something, they won't be able to get the help they need. If you attend a physical school then it's going to be very easy for you to get the help you need whenever you need it. Another way is by going to a class full of people you can get someone, like a friend, to help you and then you can both compare work to see if you are doing it right. If you're home schooled then you don't really have the option to have your friend help you or have any way of making sure your work is correct. That being said it's better for students to go to an actual physical school, so that they are able to get the help they need in order to succeed. 
